 2 11/ 2/72   1.50   84 LTR TO FHJ RE YRS OF SVCE OF EMPLOYEES       
21 11/ 2/72   0.25   84 T&C LTR TO FJ JR RE P/SP                     
16 11/ 6/72   7.00   84 BANK RECO T/B BEGIN MONTHLY REPORT           
 8 11/ 6/72   7.00   84 POST LEDGER PROVE BALANCES & OCT WORK        
 2 11/ 7/72   2.50   84 W/FHJ & GEO RE MONTH OF OCT REV STMTS        
16 11/ 7/72   6.00   84 MONTHLY SYBRON REP COSTS FOR OCT 1972        
 8 11/ 7/72   0.50   84 MONTHLY WORK FOR OCT                         
24 11/ 8/72   0.50   84 PFRD SYBRON REPORTS                          
19 11/ 8/72   2.00   84 TCP PFRD 10/72 SYBRON REPORT                 
 2 11/28/72   0.25   84 PHONE CALL FHJ                               
 2 12/ 1/72   1.00   84 W/FHJ                                        
 2 12/ 8/72   1.00   84 CALL TO HJR & LETTER RE P/SP MERGER          
16 12/ 8/72   7.00   84 MONTHLY WORK                                 
 8 12/ 8/72   7.00   84 MO WORK-11/72 POST P/L ANAL SPECIFIED A/C'S  
16 12/11/72   7.00   84 MONTHLY SYBRON REPORT                        
21 12/11/72   1.00   84 CK & PFRD & P SYBRON REP - NOVEMBER          
 8 12/11/72   7.00   84 WORK ON NEW REP PACKAGE REQ FOR NOV 1972     
 2 12/11/72   0.75   84 VAR W/GEO & JIM                              
18 12/11/72   0.50   84 TYPE SYBRON REP NOVEMBER                     
21 12/12/72   0.50   84 PFRD SYBRON REP 11/72                        
16 12/12/72   5.50   84 MONTHLY SYBRON REPORT                        
19 12/12/72   0.75   84 TCP PFRD 11/30/72 SYBRON STMTS               
16 12/13/72   1.50   84 SUBTRACT MONTHLY FIG ON W/P & DELIVER        
 2 12/13/72   1.00   84 VAR W/FHJ JR & SR                            
21 12/13/72   0.50   84 P WORK                                       
 2 12/14/72   2.00   84 MTG W/FHJ JR RE 1973 STMTS                   
 2 12/15/72   2.25   84 W/FHJ RE P/SP PARTICIPANTS STMT FORMAT       
 2 12/18/72   4.75   84 STMT FORMAT FOR 1973                         
 2 12/19/72   3.50   84 PRO FORMA STMTS - 1973                       
 2 12/20/72   2.00   84 VAR RE P/SP PARTICIPANTS W/H TAX ETC         
20 12/21/72   1.00   84 T LETTER & LIST OF PARTICIPANTS IN P/SP      
 2 12/21/72   2.00   84 W/FHJ RE PRO FORMA STMT & HJR RE W/H         
28 12/21/72   0.25   84 PFRD LIST OF P/SP PARTICIPANTS               
18  2/22/73   2.00   85 COMP 1973 DEPR                               
19  8/ 1/72   2.00   88 PREP 2/28/73 W/S                             
15  9/29/72   0.25   88 CT-4 9/30/72 INACTIVE CORP                   
20 10/ 5/72   0.25   88 T CT4                                        
 9  1/29/73   0.50   90 RE RECEIPTS & DISB W/U FOR 1972              
29  2/10/73   7.00   90 POST ENTRIES TO CASH DISB&REC BANK RECO      
 1  2/19/73   0.25   90 BILL JOHNSON - SEYMOUR RE 12/31              
29  2/26/73   5.75   90 COMP BANK RECO POST CASH DISB TO G/L         
 5  2/26/73   0.25   90 REV 1972                                     
 5  2/28/73   2.25   90 ANAL ADJ                                     
 5  3/ 1/73   3.50   90 DEPR ADJ & REV DATA W/C BERNARD              
 5  3/ 2/73   1.50   90 POST CORR REVISE DEPR                        
 5  3/ 3/73   4.00   90 ADJ W/S A/P                                  
 5  3/ 5/73   0.25   90 CALL WLC ETC                                 
 5  3/ 7/73   1.75   90 DATA RE THRUWAY CONTRACT                     
 5  3/ 8/73   4.00   90 CONF & REV W/WLC ADJ W/PROCESS DATA & RETS   
18  3/ 9/73   1.25   90 T&C 1120 CT4                                 
18  3/ 9/73   0.25   90 PFRD 12/72 STMTS                             
19  3/ 9/73   1.50   90 TCP 12/31/72 AUDIT REPORT                    
 5  3/ 9/73   1.00   90 STMTS                                        
 5  3/11/73   1.50   90 CLOSE BOOKS                                  
 5  6/ 6/72   0.50   90 12/71 B/S W/WLC                              
19  7/21/72   1.50   90 PREP W/S                                     
 5  8/30/72   0.50   90 1972 DATA                                    
 5  9/ 1/72   1.00   90 1972 TRANSACTIONS                            
14  6/19/72   0.50   91 (O FISCHER) SALES TAX REP QE 5/31/72         
 5  9/ 5/72   0.25   91 (O FISCHER) RE '70 RET DATA FOR IRS          
18  9/18/72   0.50   91 (OE FISCHER)W/OF PREP SALES TAX              
 5  9/18/72   0.25   91 (OE FISCHER) RE 1971 TAX RE 1972 EST         
 2  1/ 9/73   1.00   92 STMTS 1971                                   
19  1/ 9/73   0.25   92 T SKELETON OUTLINE FOR STMT W/S              
28  1/10/73   1.00   92 T & CHECK STMTS 12/31/71 ASSEMBLE REP        
18  1/10/73   0.25   92 PFRD STMTS 12/71                             
27  1/25/73   8.00   92 BANK RECO INC EXP ANAL A/R 12/31/72          
 7  1/25/73   8.00   92 AUDIT Y/E 12/31/72                           
27  1/26/73   8.00   92 INC EXP ANAL A/P ADJ T/B & CLOSE 12/31/72    
 7  1/29/73   0.50   92 START REV OF AUDIT 12/31/72                  
 7  2/12/73   2.00   92 REV WORK CHGS & ADJ W/S TIEOUT YEAR L972     
23  2/19/73   4.00   92 PREPARE STMTS                                
 2  2/25/73   2.25   92 REV 12/31 WORKPAPERS                         
 2  2/26/73   4.25   92 REV STMTS PREP 1120 CT3 EST C/E              
19  2/26/73   1.00   92 START T TAX RETURNS                          
18  2/27/73   0.25   92 PFRD 1120 CT3                                
19  2/27/73   2.00   92 FIN T TAX RETS T&C 12/31/72 AUDIT            
18  2/28/73   0.25   92 PFRD 12/72 STMTS                             
 2  3/ 5/73   0.25   92 W/JEAN                                       
 2  5/ 9/72   0.50   92 W/ETD RE PURCH OF STOCK                      
 2  5/16/72   4.00   92 REV REORGANIZATION METHODS W/CHET            
 1  5/16/72   0.50   92 RESEARCH SALE OF STOCK                       
 2  6/ 8/72   2.75   92 MTG W/ETD UKD ATTY RE STOCK TO EMPLOYEES     
18  7/21/72   0.50   92 12/72 W/S                                    
 2  8/16/72   1.75   92 4848 SCH A ETC & LTR                         
21  8/16/72   0.75   92 TCP LTR 2950 4848 SCH A 4849                 
 2  9/13/72   2.00   92 REV STOCK OPTION - EMPLOYEE                  
 2  9/14/72   2.00   92 RE OPTIONS ETC                               
 2  9/19/72   0.25   92 W/JEAN RE DISABILITY COMM                    
 2  9/20/72   0.75   92 W/PAUL RE 990A & REASON FOR EXEMPTION        
 2  9/21/72   7.00   92 STOCK OPTION RESEARCH                        
 2 10/10/72   2.75   92 MTG W/MT RE STK TRANS & CONF RE ETD          
 2 10/12/72   2.00   92 MTG W/ETD & JKD                              
 2 11/22/72   0.25   92 PHONE W/JEAN                                 
 2 11/30/72   0.25   92 W/JEAN RE BONUS PYMT                         
29  1/ 2/73   5.50   93 CLOSING BOOKS                                
29  1/ 3/73   5.75   93 CLOSING BOOKS                                
 6  1/ 3/73   1.50   93 REV & CALLS FOR INFO                         
 6  1/16/73   2.50   93 COMP FORM 4848 SCH A & PREP FORM 4849        
28  1/16/73   1.50   93 T CK & PHOTO 4848 4849 FYE 9/30/72           
18  1/17/73   0.50   93 PFRD 4848 A'S 4849                           
 6  1/18/73   0.50   93 SIGN & REV TYPED COPY OF 4848 ET AL          
29 12/26/72   2.25   93 POST A/E & C/E                               
29 12/27/72   0.75   93 POSTED A/E                                   
16  1/ 4/73   2.75   94 PICK UP P/R REC TIE OUT 4TH QTR REPORTS      
 3  1/ 5/73   0.75   94 ASSIST JC RE PAYROLL TAXES                   
16  1/ 5/73   7.00   94 P/R TAX TIE OUT EMPLOYEES WAGE CARDS         
16  1/ 8/73   1.75   94 PREP EMPLOYEE CARDS FOR W-2'S                
 3  1/ 9/73   0.50   94 CK RE W-2 TIE OUT                            
28  1/ 9/73   5.25   94 T & CHECK W-2'S                              
 3  1/10/73   0.50   94 CHECK PAYROLL REPORTS                        
28  1/10/73   0.50   94 SEPARATE W-2'S                               
16  1/10/73   3.50   94 P/R TAX REPORTS 12/31/72                     
 3  1/11/73   1.50   94 CK PAYROLL REPORTS & FJP SAL FOR 1973        
16  1/11/73   0.50   94 PICK UP BOOKS AT CLIENT                      
21  1/11/73   1.50   94 TCP 940 941 QTR REPORT                       
18  1/11/73   0.25   94 PFRD P/R REPORTS                             
 3  1/17/73   0.75   94 FIN OFF P/R REPORTS                          
16  1/17/73   1.00   94 BEGIN POSTING G/L 12/31/72                   
21  1/17/73   0.25   94 T AUDIT QTR INFO                             
 3  2/ 2/73   0.50   94 COPIES OF CHECKS ETC FOR FJP                 
 3  2/12/73   0.50   94 CONF W/FJP RE STMTS                          
 3  2/14/73   0.50   94 DEPOSITARY                                   
16  2/19/73   7.50   94 POST G/L 4TH QTR T/B BANK RECO               
16  2/20/73  10.50   94 AUDIT 12/31/72                               
16  2/23/73   0.75   94 GET INFO FROM JACK PERSONS                   
16  2/27/73   7.50   94 FIN AUDIT 12/31/72                           
 3  2/28/73   0.25   94 DEPOSITARIES                                 
 3  3/ 2/73   4.50   94 REV PAPERS AT 12/31/72                       
16  3/ 3/73   6.00   94 1120 CT3 CLOSE OUT G/L Y/E 12/72 STMTS       
 3  3/ 5/73   1.00   94 REV 1120 & CT3                               
18  3/ 6/73   0.50   94 PFRD 1120 CT3 EST                            
21  3/ 6/73   2.00   94 T&C STMTS                                    
19  3/ 6/73   1.50   94 TCP 1120 CT3                                 
18  3/ 7/73   0.50   94 PFRD & CORR STMTS                            
21  3/ 7/73   0.50   94 P & ASSEMBLE 12/31/72 STMT                   
19  3/ 8/73   1.50   94 PREP 3/31/73 WORKSHEETS                      
16 12/19/72   2.75   94 TRAVEL PREP SALES TAX RET & RET TO OFFICE    
20 12/21/72   0.25   94 PHOTO VAR STMTS                              
 5  9/ 1/72   0.75   95 (GM CLABO)RE SALE OF COTTAGE REVISE EST      
19  1/18/73   2.00   96 PUT FIGURES IN T/B T SCH FOR 1120            
11  2/27/73   5.00   96 ASSETS LIAB INCOME EXP                       
29  2/28/73   3.50   96 CORP TAX RETURN                              
 3  2/28/73   1.50   96 SCH & TAX COMP AT 12/31/72                   
29  3/ 3/73   7.00   96 CORP TAX RETURN                              
 3  3/ 5/73   1.50   96 COMP & REV 1120 & BT1 FOR 1972               
28  3/ 6/73   2.50   96 TCP 1120 3468 EST BT1 12/31/72               
18  3/ 7/73   0.50   96 PFRD 1120 BT1 EST LTR                        
 1  2/ 8/73   0.25   97 DATA FOR 1972                                
29  2/17/73   1.00   97 PICK UP TAX INFORMATION                      
26  2/26/73   8.00   97 ANAL OF EXP AND W/S                          
26  2/27/73   5.50   97 W/S AND TAX RETURN                           
 1  2/27/73   0.50   97 W/DW RE 12/31/72                             
18  3/ 1/73   0.25   97 PFRD 1120 CT4                                
 1  3/ 1/73   2.00   97 12/31/72 REV REVISE 1120 & CT4               
19  3/ 1/73   1.50   97 TCP 1972 TAX RETURNS                         
20  7/21/72   0.75   97 T 12/31/72 W/S                               
24  7/21/72   1.50   98 T W/S 12/31/72                               
 5  1/ 5/73   0.50   99 (F ZINTER) REV EST CONF RE PUR KUHNS MONU    
24  7/21/72   0.25   99 T SPREAD SHEET 12/31/72                      
 6  2/24/73   6.50  100 12/31/72 AUDIT                               
22  3/ 3/73   5.00  100 CLOSE W/S & RECOPY DEP SCH COMP 1972 DEP     
22  3/ 5/73   8.00  100 STMTS & TAX RETURNS                          
22  3/ 6/73   1.50  100 COMPLETE STMTS & TAX RETS P/CT/B             
24  7/21/72   1.00  100 W/S 12/31/72                                 
24  7/24/72   0.50  100 T W/S 12/31/72                               
 5  8/23/72   0.25  100 (E GARDEI JR) RE ASSMT CALL IRS & EG         
 9  1/17/73   9.50  102 (GEMCORE) AUDIT 12/31/72                     
17  1/17/73   8.50  102 (GEMCORE) BANK RECO A/P ANAL DEPR SCH        
 9  1/18/73   7.00  102 AUDIT 12/31/72                               
16  1/18/73   7.00  102 (GEMCOR) ASSETS & LIAB 12/31/72              
17  1/18/73   7.00  102 (GEMCORE) A/C ANAL INV                       
29  1/19/73   7.00  102 (GEMCOR) ANAL INC & EXP A/C'S                
16  1/19/73   6.75  102 (GEMCOR) LIAB & EXPENSES 12/31/72            
17  1/19/73   7.00  102 (GEMCORE) INV P/R TAXES                      
 3  1/19/73   6.50  102 REV AUDIT PAPERS CONTRACTS RE RKP & HS       
 3  1/19/73   0.50  102 T/T                                          
 3  1/20/73   3.00  102 REV PAPERS AT 12/31/72                       
 9  1/20/73   3.00  102 (GEMCORE) AUDIT 12/31/72                     
 3  1/22/73   0.50  102 CONF W/EA                                    
16  1/22/73   5.75  102 EXP 12/31/72                                 
 3  1/23/73   3.50  102 COMP RE 1972 ON % OF COMPLETION              
 3  2/ 1/73   0.50  102 TELEPHONE CONF W/DECKER RE NY REFUNDS ETC    
 3  2/ 5/73   1.00  102 GO OVER PROBLEM W/CJ                         
 1  2/ 5/73   1.00  102 W/DON RE CHANGE IN ACCTG                     
 3  2/ 6/73   2.50  102 RE CONTRACTS & REV EXP ANAL                  
 3  2/ 8/73   1.00  102 MTG TS EA CJ                                 
 1  2/ 8/73   1.00  102 MTG DON TS EA RE 12/31/72                    
16  2/10/73   2.00  102 12/31/72 STMTS                               
 3  2/10/73   1.50  102 ADJ T/B TAX COMP 12/31/72                    
16  2/14/73   8.00  102 STMTS BEGIN 1120                             
16  2/15/73   2.75  102 FIN 1120 CT3 P/CT/B                          
 3  2/18/73   2.00  102 CHECK OUT NY FRANCHISE TAX REFUNDS           
 3  2/18/73   2.00  102 REV & CHECK STMTS AND TAX RETURNS            
21  2/19/73   0.50  102 T&C BALANCE SHEET                            
28  2/19/73   2.00  102 TCP 1120 CT3 & PHOTO WORK                    
 3  2/19/73   1.50  102 REVISE AUDIT LTR & REPORT                    
18  2/19/73   0.25  102 PFRD 1120 CT3                                
18  2/19/73   2.00  102 TYPE AUDIT CK COND STMTS                     
 1  2/19/73   0.50  102 AUDIT LETTER W/DON                           
28  2/20/73   0.25  102 P & ASSEMBLE REPORT 12/31/72                 
18  2/20/73   0.75  102 CK & PFRD 12/72 AUDIT                        
 3  2/23/73   1.50  102 MTG W/T SPELLER & E ANTKOWIAK RE BANK        
 5  5/ 5/72   0.50  102 RE TAX MATTER CALL SCHROEDER & GEMCOR        
 5  5/15/72   0.25  102 (GEMCOR) RE TAX MATTER REV CORRESP           
 5  5/18/72   4.00  102 CONF IRS RE TAX  REV W/T SPELLER & EA        
 8  6/ 2/72   7.00  102 (GEMCOR)FILES RE NORTHROP BAD DEBT & LTR     
 8  6/ 6/72   1.50  102 COMP PHOTOS & LTR TO IRS RE BAD DEBT         
 5  6/ 6/72   0.50  102 RE TAX MATTER (GEMCOR)                       
 5  7/ 7/72   0.25  102 (GEMCOR)RE TAX CLAIM                         
 5  7/13/72   0.25  102 CALL BKKPR RE REFUNDS                        
 3  7/18/72   3.00  102 (GEMCOR)TRACE REFUND CLAIMS                  
 3  7/20/72   2.00  102 (GEMCOR) LTR TO NY RE REFUND CLAIMS          
19  7/20/72   0.25  102 T LTR                                        
20  7/21/72   0.50  102 T 12/31/72 W/S                               
20  7/24/72   3.00  102 T 12/31/72 W/S                               
21  8/10/72   0.25  102 PFRD 2950 4848 4849 & SCH A                  
 3  8/10/72   3.00  102 PREP 4848 2950 4848A 4849 FOR 1971           
19  8/10/72   1.00  102 T 4848 4848A 2950 4849                       
 5  8/25/72   0.50  102 RE 1968-69 SETTLEMENT (GEMCOR)               
 3  9/29/72   2.00  102 LOOK INTO LOSS CARRYOVER & CLAIMS REFUND     
 8  9/29/72   0.25  102 LOSS CARRYBACK ETC                           
22 10/ 3/72   6.00  102 FED RET LOSS CARRYBACK CHG IN TAX INC CR     
 8 10/ 3/72   1.00  102 LOSS CARRYBACK ETC 1967 68 & 69              
 3 10/18/72   0.75  102 CK OUT NY REFUND CHECK                       
 8 11/ 1/72   2.00  102 REV & REVISE INV CR CARRYBACK TO 1966        
 1 11/ 1/72   0.25  102 GM RE LOSS CARRYBACK                         
 8 11/ 2/72   4.25  102 COMP REV & REVISE 1971 LOSS & CHANGE REP     
 3 11/ 2/72   2.50  102 CK CLAIM FOR REFUNDS W/S RE AUDITS           
24 11/ 3/72   0.50  102 T TAX RETS 12/69 AND 12/70                   
18 11/ 3/72   0.50  102 PFRD 1139'S (3 SETS)                         
18 11/ 3/72   0.25  102 PFRD CT 3360'S                               
19 11/ 3/72   0.75  102 TCP & PFRD 1139'S AND SCHEDS                 
 3 11/ 6/72   1.00  102 CHECK RE CONTRA OF CLAIM VS ASSESSMENT       
 1 11/ 6/72   0.25  102 RE CONTRA OF1139'S                           
 3 11/30/72   0.50  102 RE SALE OF BLDG TO CORP                      
 3 12/ 8/72   0.50  102 DISCUSS W/EA RE YEAR END                     
 3 12/29/72   0.50  102 LTR RE CLAIMS FOR REFUND OFFSET ASSESSMENT   
19 12/29/72   0.25  102 T LETTER                                     
18  2/ 6/73   1.00  104 COMP 1972-73 DEPR                            
18  2/ 6/73   0.75  105 COMP 1972-73 DEPR                            
18  1/29/73   0.25  106 PFRD 11/72 STMTS                             
19  1/29/73   0.25  106 TAKE TAPE P & ASSEMBLE STMTS                 
 2  1/30/73   0.50  106 W/MEN RE NOV STMT                            
 2  2/14/73   0.75  106 1120 & CT3                                   
21  2/15/73   0.75  106 TCP 1120 & CT4                               
18  2/15/73   0.25  106 PFRD 1120 CT4                                
 9  2/28/73   7.50  106 DECEMBER 1972 AUDIT                          
 9  3/ 1/73   5.00  106 DECEMBER 1972 AUDIT                          
22  3/10/73   1.50  106 STMTS                                        
22  1/11/73   7.00  107 BANKS & ACCOUNT ANAL                         
 9  1/11/73   7.00  107 AUDIT 12/31/72                               
 9  1/13/73   2.00  107 AUDIT 12/31/72                               
 9  1/15/73   4.00  107 AUDIT 12/31/72                               
23  1/16/73   1.50  107 DEPR SCHEDULES                               
 9  1/17/73   1.50  107 AUDIT 12/31/72                               
27  1/17/73   1.50  107 UPDATE DEPR SCHEDULES                        
 9  1/20/73   1.00  107 AUDIT 12/31/72                               
14  1/27/73   6.00  107 STMTS AND TAX RETURNS                        
14  2/ 3/73   1.50  107 COMPLETED TAX RETS                           
 2  2/ 8/73   1.75  107 START REV 12/31/72                           
 2  2/ 8/73   3.00  107 FIN REV REVISE 1120 CT3                      
18  2/ 9/73   0.50  107 PFRD 1120 CT3                                
19  2/ 9/73   4.00  107  TCP PFRD 1120 CT3 EST T&C STMTS             
18  2/12/73   0.50  107 PFRD 12/72 STMTS                             
19  7/24/72   2.25  107 PREP 12/31/72 W/S                            
 2  3/ 7/73   0.25  108 (J GORSKI)PERSONAL DATA                      
24  7/24/72   0.25  111 (WF GREER)T SPREAD SHEET 12/31/72            
 5 12/ 4/72   0.25  112 REV W/RS ET AL                               
19  8/ 2/72   2.50  113 PREP 3/31/73 W/S                             
 7  8/18/72   1.00  113 FORM 4848 & SCH A 6/30/72                    
 1  8/21/72   0.75  113 READ P/SP & PRELIM 4848'S                    
 6  9/29/72   2.00  113 REV AND REVISE 4848 SCH A FOR 2 PLANS        
19  9/29/72   0.75  113 TCP 4848 4848A                               
24  8/ 2/72   0.50  114 T W/S 3/30/73                                
19  2/26/72   0.50  115 SEE TIME BOOKS                               
 2  1/ 5/73   0.25  116 (W HARMON)W/BILL RE Y/E                      
 2  1/30/73   0.25  116 CALL RE CHANGE IN BOOKKEEPING                
11  2/ 1/73  12.00  116 T/B 10/1/72 TRANS 10-12/72 T/B 12/31/72  A/C'
11  2/ 2/73   7.00  116 PREPAID INS VOUCHING A/R                     
11  2/ 2/73   3.00  116 A/R VAR ITEMS POST J/E EXT CLOSE W/S         
11  2/ 3/73   7.00  116 TAX COMP STMTS TAX RETS                      
 2  2/ 3/73   0.50  116 W/MIKE RE CHECKS OLD ETC                     
 2  2/ 6/73   3.00  116 REV W/P 12/31/72                             
 2  2/ 7/73   0.75  116 W/WGH RE 12/31                               
 2  2/ 8/73   0.75  116 W/MELA LINDA RE CANCELLED CHECKS             
11  2/ 8/73   0.50  116 CONFERENCE                                   
 2  2/ 9/73   3.25  116 MTG W/WH REVISE 12/31/ENTRIES                
11  2/ 9/73   0.75  116 CONF W/BILL HARMON                           
19  2/10/73   0.75  116 START T 1120                                 
19  2/12/73   4.00  116 FIN TAX RET TC&PFRD 12/31/72 AUDIT           
18  2/13/73   1.00  116 PFRD 12/72 STMTS 1120 CT3                    
19  2/15/73   1.50  116 PREP 3/31/73 W/S                             
 2  2/26/73   0.25  116 CALL RE SALES TAX                            
 2  3/ 5/73   0.25  116 (WN HARMON) RE SALES TAX AUDIT               
28  3/ 6/73   0.25  116 T LTRS TO SALES TAX BUREAU                   
 2  5/ 1/72   3.75  116 FINISH REV OF 3/31/72 & STMTS                
11  5/ 2/72   1.50  116 T/T TO MTG W/WM HARMON = NO MTG              
20  5/ 4/72   1.50  116 T 3/31/72 STMTS                              
18  5/ 5/72   0.25  116 PFRD 3/72 STMTS                              
20  5/ 5/72   0.25  116 ASSEMBLE 3/31/72 STMTS                       
11  5/ 8/72   0.50  116 POST 3/31/72 J/E TO BOOKS                    
 2  6/ 2/72   0.25  116 RE COPIES OF 1971 TAX RETS                   
20  6/ 2/72   0.25  116 (W HARMON)P WORK ON RETS                     
19  7/ 6/72   0.50  116 START T W/S                                  
11  7/ 6/72   2.00  116 TIE-OUT A/R 3/31/72 COMP PREPAID INS         
19  7/ 7/72   1.00  116 FIN T W/S                                    
 2  7/24/72   0.50  116 LTR TO WNH & CONF W/META 2ND QT              
20  7/24/72   0.50  116 T LTR EJI & PHOTO                            
11  8/ 1/72   7.50  116 SUMM C/D REC POST TO G/L BANK RECO ETC       
11  8/ 1/72   4.00  116 PAYROLL TAXES F/ASSETS LIAB INC EXP          
11  8/ 2/72   7.00  116 A/P CONSTRUCTION BILLINGS EXP                
11  8/ 2/72   4.00  116 REC J/E PREPAID INS EXP CLOSE W/S STMTS      
11  8/ 5/72   5.00  116 TAX COMP FINANCIAL STMTS                     
 2  8/13/72   3.50  116 REV 6/30 PAPERS & REVISE STMTS               
 2  8/14/72   1.50  116 4848 SCH A ETC                               
21  8/14/72   1.00  116 TCP 2950 4848 SCH A'S                        
18  8/14/72   1.50  116 T&C 6/72 STMTS                               
18  8/14/72   0.25  116 PFRD 2950 4848 SCH A                         
24  8/17/72   1.00  116 T W/S 9/30/72 QUARTERLY                      
 2  9/14/72   0.25  116 W/LINDA RE SALES TAX                         
11  9/18/72   1.50  116 POST J/E TO G/L                              
11  9/21/72   1.50  116 POST J/E TO G/L TOTAL T/B AT 6/30/72         
 2 10/ 3/72   2.50  116 MTG W/ATTY WGH                               
11 10/ 6/72   5.75  116 POST C/D & C/R TO G/L TAKE T/B ASSETS        
11 10/ 6/72   3.00  116 ASSETS LIAB INC EXP                          
11 10/ 7/72   3.00  116 P/R TAXES LIAB INC EXP                       
11 10/ 9/72   7.00  116 ASSETS LIAB INCOME & EXPENSE                 
11 10/ 9/72   2.00  116 CLOSE W/S & FINANCIAL STMTS                  
22 10/10/72   0.50  116 INVENTORY EXTENSION                          
11 10/10/72   6.00  116 FINANCIAL STMTS AT 9/30/72                   
 2 10/10/72   0.50  116 W/MIKE RE STMTS ETC                          
20 10/11/72   1.00  116 T STMT & PFRD FOR 9/30/72                    
21 10/11/72   1.50  116 TCP & PFRD SEPT STMTS                        
 2 10/11/72   2.00  116 REV 9/30 STMTS                               
11 10/11/72   0.75  116 REVISE STMT & CONF                           
19 10/11/72   1.50  116 T & PFRD LETTER & T 12/31/72 W/S             
19 10/12/72   1.00  116 FINISH PREP W/S                              
11 10/17/72   1.00  116 POST J/E TO G/L TAPE T/B AT 10/1/72          
 2 10/24/72   2.00  116 MTG W/E PHILLIPS & VAR CALLS                 
 2 10/25/72   0.25  116 VAR PHONE CALLS                              
 2  3/ 6/73   0.25  118 RE 4848 & A FOR IRS                          
24  8/ 2/72   1.00  118 T W/S 3/30/73                                
 2  8/14/72   0.75  118 DATA FOR 4848 ETC                            
21  8/14/72   0.75  118 TCP 2950 4848 SCH A'S                        
18  8/14/72   0.25  118 PFRD 2950 4848 SCH A                         
 8  1/ 2/73   1.00  119 (INC)ANAL REV 9/30/72                        
 7  1/10/73   3.25  119 (INC-PARTNERSHIP)REVIEW OF PAPERS            
11  1/10/73   1.00  119 (INC)CONF W/PAUL RE FIELD WORK               
 6  1/10/73   1.00  119 (INC) CONF & REV EXAMINATION W/PU            
29  1/11/73   7.00  119 ANAL EXPENSES (HELFS INC)                    
 7  1/11/73   7.00  119 (INC)REV OF ANAL RE P/R TAX BANK RECO 9/72   
29  1/12/73   6.75  119 ANAL EXPENSES(HELFS INC)                     
 7  1/12/73   5.75  119 (INC)BANK RECO P/R TAX 9/30/72               
29  1/13/73   7.00  119 ANAL EXP ACCOUNTS (HELFS INC)                
 7  1/13/73   7.00  119 (INC)P/R TAX 9/30/72 VAR ADJ                 
 6  1/20/73   4.00  119 (INC) INTERCO A/C'S W/HELFS (PTNSHIP)        
 7  1/20/73   4.00  119 (PTNSHIP) AUDIT THRU 9/30/72                 
 6  5/19/72   1.50  119 PREP STMTS                                   
 6  5/22/72   1.00  119 RE CONBINED STMT 9/30/71                     
18  5/23/72   0.25  119 PFRD 9/71 STMTS                              
20  5/23/72   1.00  119 T 9/30/71 STMTS & PHOTO                      
17  6/26/72   0.50  119 DEPR SCH                                     
17  6/26/72   0.50  119 (PARTNERSHIP)DEPR SCH                        
20  6/27/72   0.50  119 T 9/30/72 W/S                                
20  6/28/72   2.00  119 (PARTNERSHIP)T 9/72 & 12/72 W/S              
20  6/28/72   0.25  119 T 9/30/72 W/S                                
 8 11/28/72   3.50  119 (PTNSHIP) INTERCO A/C'S 9/30/72              
 8 11/28/72   3.50  119 (INC) INTERCO A/C'S 9/30/72                  
 8 11/29/72   1.50  119 (INC)T/B 9/30/72                             
 8 11/29/72   1.50  119 (PTNSHIP) INTERCO A/C'S 9/30/72              
 8 11/29/72   4.00  119 (INC) INTERCO A/C'S 9/30/72                  
 8 11/30/72   1.00  119 (INC) INTERCO A/C'S AT 9/30/72               
 8 11/30/72   1.00  119 (PTNSHIP) INTERCO A/C'S AT 9/30/72           
 8 12/ 1/72   1.50  119 (INC) INTERCO A/C'S 9/30/72                  
 8 12/ 1/72   1.50  119 (PARTNERSHIP) INTERCO A/C'S 9/30/72          
 6 12/ 8/72   2.00  119 ANAL REV & DISCUSSION                        
11 12/11/72   4.50  119 (INC)BANK RECO'S                             
11 12/12/72   3.00  119 BANK RECO'S ( INC )                          
11 12/12/72   2.00  119 (PARTNERSHIP) BANK RECO'S                    
11 12/13/72   7.00  119 BANK RECO INTERCO A/C A/P ASSET P/R TAX      
 8 12/14/72   7.00  119 (INC)9/30/72 ASSET A/P ANAL & LIAB ANAL      
15 12/22/72   1.50  119 (INC) EXT W/S & ADDTL ENTRIES ETC            
19  8/ 1/72   0.75  120 T 1/31/73 W/P                                
 7 12/18/72   5.00  121 STMTS P/CT/B Y/E 9/30/72 (COMBINED)          
18 12/20/72   2.00  121 (WNY PANCAKE) T & PFRD 9/72 STMTS            
20 12/20/72   1.50  121 (WNY PANCAKE) TOTAL MULTI STMTS RUN & BIND   
 1 12/20/72   2.00  121 9/30/72 REV PAPERS STMTS 1120 & CT3          
 1 12/21/72   0.50  121 REV TAX RET 9/30/72                          
 7  1/29/73   1.25  122 PAYROLL TAX REPORTS 12/72                    
20  7/13/72   1.25  122 T 9/30/72 W/S                                
 7  7/28/72   1.00  122 P/R TAX REPORTS 6/72                         
 2  8/ 2/72   3.00  122 (ESTATE OF MA BEMENT)MTG W/MAB & ATTY        
22 10/10/72   1.00  122 DEPR SCH                                     
22 10/11/72   0.50  122 DEPR SCH                                     
 7 10/13/72   1.25  122 SEP UP AUDIT SCHEDULES FOR 9/30/72           
 7 10/26/72   1.00  122 AUDIT 6 MOS 9/72                             
